targetId,drugId,maxClinicalStage
ENSG00000167244,CHEMBL4297850,PHASE_2
ENSG00000017427,CHEMBL4297850,PHASE_2
ENSG00000184371,CHEMBL2109512,PHASE_2
ENSG00000152402,CHEMBL4297214,PHASE_2
ENSG00000164116,CHEMBL4297214,PHASE_2
ENSG00000061918,CHEMBL4297214,PHASE_2
ENSG00000164270,CHEMBL2087337,PHASE_2
ENSG00000232810,CHEMBL1743057,PHASE_2
ENSG00000196639,CHEMBL5314393,PHASE_2
ENSG00000138448,CHEMBL5314357,PHASE_2
ENSG00000259207,CHEMBL5314357,PHASE_2
ENSG00000106804,CHEMBL4298012,PHASE_2
ENSG00000243772,CHEMBL2109498,PHASE_2
ENSG00000125498,CHEMBL2109498,PHASE_2
ENSG00000169429,CHEMBL5314551,PHASE_2
ENSG00000136810,CHEMBL406050,PHASE_2
ENSG00000091879,CHEMBL4650486,PHASE_2
ENSG00000169083,CHEMBL128748,PHASE_2
ENSG00000132906,CHEMBL197672,PHASE_2
ENSG00000003400,CHEMBL197672,PHASE_2
ENSG00000204403,CHEMBL197672,PHASE_2
ENSG00000106144,CHEMBL197672,PHASE_2
ENSG00000137757,CHEMBL197672,PHASE_2
ENSG00000138794,CHEMBL197672,PHASE_2
ENSG00000064012,CHEMBL197672,PHASE_2
ENSG00000196954,CHEMBL197672,PHASE_2
ENSG00000164305,CHEMBL197672,PHASE_2
ENSG00000165806,CHEMBL197672,PHASE_2
ENSG00000105141,CHEMBL197672,PHASE_2
ENSG00000137752,CHEMBL197672,PHASE_2
ENSG00000261456,CHEMBL49642,PHASE_2
ENSG00000167552,CHEMBL49642,PHASE_2
ENSG00000188229,CHEMBL49642,PHASE_2
ENSG00000137267,CHEMBL49642,PHASE_2
ENSG00000101162,CHEMBL49642,PHASE_2
ENSG00000196230,CHEMBL49642,PHASE_2
ENSG00000198033,CHEMBL49642,PHASE_2
ENSG00000258947,CHEMBL49642,PHASE_2
ENSG00000167553,CHEMBL49642,PHASE_2
ENSG00000176014,CHEMBL49642,PHASE_2
ENSG00000137285,CHEMBL49642,PHASE_2
ENSG00000123416,CHEMBL49642,PHASE_2
ENSG00000152086,CHEMBL49642,PHASE_2
ENSG00000104833,CHEMBL49642,PHASE_2
ENSG00000127824,CHEMBL49642,PHASE_2
ENSG00000128052,CHEMBL4080062,PHASE_2
ENSG00000196664,CHEMBL4297492,PHASE_2
ENSG00000196689,CHEMBL3545039,PHASE_2
ENSG00000198400,CHEMBL4297182,PHASE_2
ENSG00000161509,CHEMBL3707400,PHASE_2
ENSG00000105464,CHEMBL3707400,PHASE_2
ENSG00000198785,CHEMBL3707400,PHASE_2
ENSG00000273079,CHEMBL3707400,PHASE_2
ENSG00000176884,CHEMBL3707400,PHASE_2
ENSG00000183454,CHEMBL3707400,PHASE_2
ENSG00000189221,CHEMBL3707400,PHASE_2
ENSG00000116032,CHEMBL3707400,PHASE_2
ENSG00000101204,CHEMBL4594254,PHASE_2
ENSG00000160716,CHEMBL4594254,PHASE_2
ENSG00000080644,CHEMBL4594254,PHASE_2
ENSG00000117971,CHEMBL4594254,PHASE_2
ENSG00000112062,CHEMBL9960,PHASE_2
ENSG00000104894,CHEMBL2109268,PHASE_2
ENSG00000141510,CHEMBL4091801,PHASE_2
ENSG00000135679,CHEMBL4091801,PHASE_2
ENSG00000123416,CHEMBL3989512,PHASE_2
ENSG00000188229,CHEMBL3989512,PHASE_2
ENSG00000104833,CHEMBL3989512,PHASE_2
ENSG00000261456,CHEMBL3989512,PHASE_2
ENSG00000137285,CHEMBL3989512,PHASE_2
ENSG00000101162,CHEMBL3989512,PHASE_2
ENSG00000127824,CHEMBL3989512,PHASE_2
ENSG00000196230,CHEMBL3989512,PHASE_2
ENSG00000258947,CHEMBL3989512,PHASE_2
ENSG00000198033,CHEMBL3989512,PHASE_2
ENSG00000152086,CHEMBL3989512,PHASE_2
ENSG00000137267,CHEMBL3989512,PHASE_2
ENSG00000176014,CHEMBL3989512,PHASE_2
ENSG00000167552,CHEMBL3989512,PHASE_2
ENSG00000167553,CHEMBL3989512,PHASE_2
ENSG00000196557,CHEMBL3590674,PHASE_2
ENSG00000119630,CHEMBL2109545,PHASE_2
ENSG00000180914,CHEMBL2218898,PHASE_2
ENSG00000109339,CHEMBL1614713,PHASE_2
ENSG00000107643,CHEMBL1614713,PHASE_2
ENSG00000050748,CHEMBL1614713,PHASE_2
ENSG00000134489,CHEMBL3301609,PHASE_2
ENSG00000185499,CHEMBL2108341,PHASE_2
ENSG00000185499,CHEMBL2109637,PHASE_2
ENSG00000196689,CHEMBL3707293,PHASE_2
ENSG00000138160,CHEMBL2347655,PHASE_2
ENSG00000112062,CHEMBL1090089,PHASE_2
ENSG00000115232,CHEMBL3137351,PHASE_2
ENSG00000139626,CHEMBL3137351,PHASE_2
ENSG00000176884,CHEMBL17350,PHASE_2
ENSG00000273079,CHEMBL17350,PHASE_2
ENSG00000196664,CHEMBL4297356,PHASE_2
ENSG00000007952,CHEMBL4303187,PHASE_2
ENSG00000086991,CHEMBL4303187,PHASE_2
ENSG00000163485,CHEMBL2107371,PHASE_2
ENSG00000133019,CHEMBL1779046,PHASE_2
ENSG00000010610,CHEMBL2108187,PHASE_2
ENSG00000164885,CHEMBL14762,PHASE_2
ENSG00000136807,CHEMBL14762,PHASE_2
ENSG00000123374,CHEMBL14762,PHASE_2
ENSG00000170312,CHEMBL14762,PHASE_2
ENSG00000134058,CHEMBL14762,PHASE_2
ENSG00000096384,CHEMBL252164,PHASE_2
ENSG00000080824,CHEMBL252164,PHASE_2
ENSG00000112062,CHEMBL103667,PHASE_2
ENSG00000100300,CHEMBL4297311,PHASE_2
ENSG00000168398,CHEMBL541758,PHASE_2
ENSG00000012504,CHEMBL4298169,PHASE_2
ENSG00000149554,CHEMBL2386889,PHASE_2
ENSG00000133019,CHEMBL1921904,PHASE_2
ENSG00000134489,CHEMBL5314396,PHASE_2
ENSG00000157764,CHEMBL4303729,PHASE_2
ENSG00000096384,CHEMBL467399,PHASE_2
ENSG00000080824,CHEMBL467399,PHASE_2
ENSG00000171848,CHEMBL2105467,PHASE_2
ENSG00000167325,CHEMBL2105467,PHASE_2
ENSG00000048392,CHEMBL2105467,PHASE_2
ENSG00000170312,CHEMBL3545283,PHASE_2
ENSG00000136807,CHEMBL3545283,PHASE_2
ENSG00000135446,CHEMBL3545283,PHASE_2
ENSG00000203747,CHEMBL4802165,PHASE_2
ENSG00000066468,CHEMBL4802165,PHASE_2
ENSG00000182578,CHEMBL3644252,PHASE_2
ENSG00000101017,CHEMBL2109475,PHASE_2
ENSG00000138379,CHEMBL3544991,PHASE_2
ENSG00000181072,CHEMBL2308782,PHASE_2
ENSG00000180720,CHEMBL2308782,PHASE_2
ENSG00000184984,CHEMBL2308782,PHASE_2
ENSG00000133019,CHEMBL2308782,PHASE_2
ENSG00000168539,CHEMBL2308782,PHASE_2
ENSG00000184160,CHEMBL1255582,PHASE_2
ENSG00000274286,CHEMBL1255582,PHASE_2
ENSG00000150594,CHEMBL1255582,PHASE_2
ENSG00000132965,CHEMBL1922660,PHASE_2
ENSG00000113580,CHEMBL3545391,PHASE_2
ENSG00000177455,CHEMBL2109337,PHASE_2
ENSG00000074370,CHEMBL3989865,PHASE_2
ENSG00000174437,CHEMBL3989865,PHASE_2
ENSG00000196296,CHEMBL3989865,PHASE_2
ENSG00000160712,CHEMBL3833343,PHASE_2
ENSG00000181072,CHEMBL3545165,PHASE_2
ENSG00000168356,CHEMBL3545165,PHASE_2
ENSG00000185313,CHEMBL3545165,PHASE_2
ENSG00000168539,CHEMBL3545165,PHASE_2
ENSG00000133019,CHEMBL3545165,PHASE_2
ENSG00000184984,CHEMBL3545165,PHASE_2
ENSG00000180720,CHEMBL3545165,PHASE_2
ENSG00000007171,CHEMBL114551,PHASE_2
ENSG00000101204,CHEMBL238465,PHASE_2
ENSG00000160716,CHEMBL238465,PHASE_2
ENSG00000151623,CHEMBL4088896,PHASE_2
ENSG00000148680,CHEMBL3545220,PHASE_2
ENSG00000183134,CHEMBL5314403,PHASE_2
ENSG00000137033,CHEMBL4297580,PHASE_2
ENSG00000096968,CHEMBL2107823,PHASE_2
ENSG00000100300,CHEMBL513922,PHASE_2
ENSG00000102539,CHEMBL489095,PHASE_2
ENSG00000163823,CHEMBL4444976,PHASE_2
ENSG00000102967,CHEMBL4650336,PHASE_2
ENSG00000117594,CHEMBL4297256,PHASE_2
ENSG00000065361,CHEMBL3545071,PHASE_2
ENSG00000070019,CHEMBL3545122,PHASE_2
ENSG00000138823,CHEMBL4297326,PHASE_2
ENSG00000185624,CHEMBL4297326,PHASE_2
ENSG00000197122,CHEMBL217092,PHASE_2
ENSG00000097007,CHEMBL217092,PHASE_2
ENSG00000137267,CHEMBL4297938,PHASE_2
ENSG00000258947,CHEMBL4297938,PHASE_2
ENSG00000127824,CHEMBL4297938,PHASE_2
ENSG00000101162,CHEMBL4297938,PHASE_2
ENSG00000167553,CHEMBL4297938,PHASE_2
ENSG00000196230,CHEMBL4297938,PHASE_2
ENSG00000261456,CHEMBL4297938,PHASE_2
ENSG00000123416,CHEMBL4297938,PHASE_2
ENSG00000198033,CHEMBL4297938,PHASE_2
ENSG00000137285,CHEMBL4297938,PHASE_2
ENSG00000167552,CHEMBL4297938,PHASE_2
ENSG00000152086,CHEMBL4297938,PHASE_2
ENSG00000104833,CHEMBL4297938,PHASE_2
ENSG00000157765,CHEMBL4297938,PHASE_2
ENSG00000188229,CHEMBL4297938,PHASE_2
ENSG00000176014,CHEMBL4297938,PHASE_2
ENSG00000100739,CHEMBL1254771,PHASE_2
ENSG00000131981,CHEMBL4297577,PHASE_2
ENSG00000137252,CHEMBL1272307,PHASE_2
ENSG00000121764,CHEMBL1272307,PHASE_2
ENSG00000143799,CHEMBL3527000,PHASE_2
ENSG00000041880,CHEMBL3527000,PHASE_2
ENSG00000129484,CHEMBL3527000,PHASE_2
ENSG00000105976,CHEMBL3545307,PHASE_2
ENSG00000273079,CHEMBL2068839,PHASE_2
ENSG00000176884,CHEMBL2068839,PHASE_2
ENSG00000121807,CHEMBL2029422,PHASE_2
ENSG00000148408,CHEMBL604710,PHASE_2
ENSG00000112715,CHEMBL3545259,PHASE_2
ENSG00000091879,CHEMBL3545259,PHASE_2
ENSG00000065361,CHEMBL4650292,PHASE_2
ENSG00000171608,CHEMBL5314409,PHASE_2
ENSG00000164270,CHEMBL3545035,PHASE_2
ENSG00000069849,CHEMBL2093999,PHASE_2
ENSG00000137731,CHEMBL2093999,PHASE_2
ENSG00000018625,CHEMBL2093999,PHASE_2
ENSG00000105409,CHEMBL2093999,PHASE_2
ENSG00000174437,CHEMBL2093999,PHASE_2
ENSG00000132681,CHEMBL2093999,PHASE_2
ENSG00000163399,CHEMBL2093999,PHASE_2
ENSG00000129244,CHEMBL2093999,PHASE_2
ENSG00000143153,CHEMBL2093999,PHASE_2
ENSG00000162434,CHEMBL3301606,PHASE_2
ENSG00000121807,CHEMBL2178573,PHASE_2
ENSG00000121807,CHEMBL3707228,PHASE_2
ENSG00000121966,CHEMBL3545224,PHASE_2
ENSG00000165025,CHEMBL4594253,PHASE_2
ENSG00000128271,CHEMBL1950553,PHASE_2
ENSG00000089022,CHEMBL5095028,PHASE_2
ENSG00000136244,CHEMBL6068160,PHASE_2
ENSG00000161638,CHEMBL2108061,PHASE_2
ENSG00000150093,CHEMBL2108061,PHASE_2
ENSG00000196689,CHEMBL5314399,PHASE_2
ENSG00000132170,CHEMBL1236924,PHASE_2
ENSG00000145863,CHEMBL3647536,PHASE_2
ENSG00000163288,CHEMBL3647536,PHASE_2
ENSG00000145864,CHEMBL3647536,PHASE_2
ENSG00000163285,CHEMBL3647536,PHASE_2
ENSG00000109158,CHEMBL3647536,PHASE_2
ENSG00000022355,CHEMBL3647536,PHASE_2
ENSG00000268089,CHEMBL3647536,PHASE_2
ENSG00000011677,CHEMBL3647536,PHASE_2
ENSG00000113327,CHEMBL3647536,PHASE_2
ENSG00000151834,CHEMBL3647536,PHASE_2
ENSG00000182256,CHEMBL3647536,PHASE_2
ENSG00000186297,CHEMBL3647536,PHASE_2
ENSG00000166206,CHEMBL3647536,PHASE_2
ENSG00000187730,CHEMBL3647536,PHASE_2
ENSG00000094755,CHEMBL3647536,PHASE_2
ENSG00000102287,CHEMBL3647536,PHASE_2
ENSG00000168959,CHEMBL3545346,PHASE_2
ENSG00000188822,CHEMBL3139186,PHASE_2
ENSG00000169252,CHEMBL2012520,PHASE_2
ENSG00000043591,CHEMBL2012520,PHASE_2
ENSG00000188778,CHEMBL2012520,PHASE_2
ENSG00000187010,CHEMBL2107859,PHASE_2
ENSG00000108691,CHEMBL1742999,PHASE_2
ENSG00000150782,CHEMBL2109606,PHASE_2
ENSG00000105976,CHEMBL4461070,PHASE_2
ENSG00000105851,CHEMBL3813842,PHASE_2
ENSG00000051382,CHEMBL3813842,PHASE_2
ENSG00000121879,CHEMBL3813842,PHASE_2
ENSG00000141506,CHEMBL3813842,PHASE_2
ENSG00000145675,CHEMBL3813842,PHASE_2
ENSG00000171608,CHEMBL3813842,PHASE_2
ENSG00000105647,CHEMBL3813842,PHASE_2
ENSG00000117461,CHEMBL3813842,PHASE_2
ENSG00000169783,CHEMBL3544922,PHASE_2
ENSG00000105221,CHEMBL4297188,PHASE_2
ENSG00000142208,CHEMBL4297188,PHASE_2
ENSG00000117020,CHEMBL4297188,PHASE_2
ENSG00000134318,CHEMBL3545065,PHASE_2
ENSG00000067900,CHEMBL3545065,PHASE_2
ENSG00000146648,CHEMBL1963502,PHASE_2
ENSG00000128052,CHEMBL2108557,PHASE_2
ENSG00000102755,CHEMBL2108557,PHASE_2
ENSG00000106804,CHEMBL3990025,PHASE_2
ENSG00000111199,CHEMBL4470585,PHASE_2
ENSG00000122025,CHEMBL338604,PHASE_2
ENSG00000131747,CHEMBL338604,PHASE_2
ENSG00000077097,CHEMBL338604,PHASE_2
ENSG00000180914,CHEMBL3545167,PHASE_2
ENSG00000140009,CHEMBL450940,PHASE_2
ENSG00000082175,CHEMBL1908373,PHASE_2
ENSG00000156738,CHEMBL1743088,PHASE_2
ENSG00000157404,CHEMBL2079588,PHASE_2
ENSG00000037280,CHEMBL2079588,PHASE_2
ENSG00000113721,CHEMBL2079588,PHASE_2
ENSG00000128052,CHEMBL2079588,PHASE_2
ENSG00000113448,CHEMBL4297287,PHASE_2
ENSG00000065989,CHEMBL4297287,PHASE_2
ENSG00000105650,CHEMBL4297287,PHASE_2
ENSG00000184588,CHEMBL4297287,PHASE_2
ENSG00000168539,CHEMBL2336050,PHASE_2
ENSG00000180720,CHEMBL2336050,PHASE_2
ENSG00000142319,CHEMBL4297385,PHASE_2
ENSG00000103546,CHEMBL4297385,PHASE_2
ENSG00000108576,CHEMBL4297385,PHASE_2
ENSG00000169174,CHEMBL4298016,PHASE_2
ENSG00000167941,CHEMBL1742993,PHASE_2
ENSG00000198900,CHEMBL274070,PHASE_2
ENSG00000099875,CHEMBL4073443,PHASE_2
ENSG00000079277,CHEMBL4073443,PHASE_2
ENSG00000036828,CHEMBL1198855,PHASE_2
ENSG00000101180,CHEMBL3092650,PHASE_2
ENSG00000151617,CHEMBL431651,PHASE_2
ENSG00000136160,CHEMBL431651,PHASE_2
ENSG00000036828,CHEMBL3545100,PHASE_2
ENSG00000151090,CHEMBL471897,PHASE_2
ENSG00000010671,CHEMBL3900554,PHASE_2
ENSG00000120251,CHEMBL61872,PHASE_2
ENSG00000155511,CHEMBL61872,PHASE_2
ENSG00000185149,CHEMBL4297971,PHASE_2
ENSG00000165025,CHEMBL2170582,PHASE_2
ENSG00000221867,CHEMBL3990004,PHASE_2
ENSG00000105976,CHEMBL3989914,PHASE_2
ENSG00000102755,CHEMBL3989914,PHASE_2
ENSG00000128052,CHEMBL3989914,PHASE_2
ENSG00000037280,CHEMBL3989914,PHASE_2
ENSG00000164078,CHEMBL3989914,PHASE_2
ENSG00000120156,CHEMBL3989914,PHASE_2
ENSG00000181408,CHEMBL567303,PHASE_2
ENSG00000112164,CHEMBL3990012,PHASE_2
ENSG00000164270,CHEMBL2103858,PHASE_2
ENSG00000087586,CHEMBL1980297,PHASE_2
ENSG00000113721,CHEMBL1980297,PHASE_2
ENSG00000182866,CHEMBL1980297,PHASE_2
ENSG00000197122,CHEMBL1980297,PHASE_2
ENSG00000102755,CHEMBL1980297,PHASE_2
ENSG00000101336,CHEMBL1980297,PHASE_2
ENSG00000105146,CHEMBL1980297,PHASE_2
ENSG00000254087,CHEMBL1980297,PHASE_2
ENSG00000128052,CHEMBL1980297,PHASE_2
ENSG00000178999,CHEMBL1980297,PHASE_2
ENSG00000037280,CHEMBL1980297,PHASE_2
ENSG00000134853,CHEMBL1980297,PHASE_2
ENSG00000010810,CHEMBL1980297,PHASE_2
ENSG00000125508,CHEMBL1980297,PHASE_2
ENSG00000000938,CHEMBL1980297,PHASE_2
ENSG00000176105,CHEMBL1980297,PHASE_2
ENSG00000111816,CHEMBL1980297,PHASE_2
ENSG00000136573,CHEMBL1980297,PHASE_2
ENSG00000177885,CHEMBL3989978,PHASE_2
ENSG00000178394,CHEMBL1628569,PHASE_2
ENSG00000139567,CHEMBL2109295,PHASE_2
ENSG00000104894,CHEMBL3039539,PHASE_2
ENSG00000198822,CHEMBL3301593,PHASE_2
ENSG00000164082,CHEMBL3301593,PHASE_2
ENSG00000160223,CHEMBL2109249,PHASE_2
ENSG00000196664,CHEMBL2424780,PHASE_2
ENSG00000166206,CHEMBL2107801,PHASE_2
ENSG00000145864,CHEMBL2107801,PHASE_2
ENSG00000187730,CHEMBL2107801,PHASE_2
ENSG00000109158,CHEMBL2107801,PHASE_2
ENSG00000182256,CHEMBL2107801,PHASE_2
ENSG00000151834,CHEMBL2107801,PHASE_2
ENSG00000022355,CHEMBL2107801,PHASE_2
ENSG00000094755,CHEMBL2107801,PHASE_2
ENSG00000163288,CHEMBL2107801,PHASE_2
ENSG00000113327,CHEMBL2107801,PHASE_2
ENSG00000145863,CHEMBL2107801,PHASE_2
ENSG00000186297,CHEMBL2107801,PHASE_2
ENSG00000268089,CHEMBL2107801,PHASE_2
ENSG00000102287,CHEMBL2107801,PHASE_2
ENSG00000163285,CHEMBL2107801,PHASE_2
ENSG00000011677,CHEMBL2107801,PHASE_2
ENSG00000115232,CHEMBL4297363,PHASE_2
ENSG00000132170,CHEMBL3545020,PHASE_2
ENSG00000102755,CHEMBL4650436,PHASE_2
ENSG00000168539,CHEMBL3707249,PHASE_2
ENSG00000181072,CHEMBL3707249,PHASE_2
ENSG00000080644,CHEMBL3707249,PHASE_2
ENSG00000117971,CHEMBL3707249,PHASE_2
ENSG00000175344,CHEMBL3707249,PHASE_2
ENSG00000133019,CHEMBL3707249,PHASE_2
ENSG00000113721,CHEMBL2109544,PHASE_2
ENSG00000156113,CHEMBL222460,PHASE_2
ENSG00000117461,CHEMBL521851,PHASE_2
ENSG00000105851,CHEMBL521851,PHASE_2
ENSG00000171608,CHEMBL521851,PHASE_2
ENSG00000051382,CHEMBL521851,PHASE_2
ENSG00000145675,CHEMBL521851,PHASE_2
ENSG00000121879,CHEMBL521851,PHASE_2
ENSG00000141506,CHEMBL521851,PHASE_2
ENSG00000105647,CHEMBL521851,PHASE_2
ENSG00000149554,CHEMBL3544911,PHASE_2
ENSG00000183765,CHEMBL3544911,PHASE_2
ENSG00000120088,CHEMBL1819077,PHASE_2
ENSG00000127329,CHEMBL3931971,PHASE_2
ENSG00000133019,CHEMBL3545222,PHASE_2
ENSG00000175344,CHEMBL3545231,PHASE_2
ENSG00000125735,CHEMBL1742988,PHASE_2
ENSG00000227507,CHEMBL1742988,PHASE_2
ENSG00000226979,CHEMBL1742988,PHASE_2
ENSG00000239697,CHEMBL2109598,PHASE_2
ENSG00000180616,CHEMBL3989911,PHASE_2
ENSG00000162009,CHEMBL3989911,PHASE_2
ENSG00000132671,CHEMBL3989911,PHASE_2
ENSG00000228716,CHEMBL7492,PHASE_2
ENSG00000273079,CHEMBL41306,PHASE_2
ENSG00000116032,CHEMBL41306,PHASE_2
ENSG00000161509,CHEMBL41306,PHASE_2
ENSG00000176884,CHEMBL41306,PHASE_2
ENSG00000105464,CHEMBL41306,PHASE_2
ENSG00000183454,CHEMBL41306,PHASE_2
ENSG00000198785,CHEMBL41306,PHASE_2
ENSG00000188229,CHEMBL492399,PHASE_2
ENSG00000104833,CHEMBL492399,PHASE_2
ENSG00000127824,CHEMBL492399,PHASE_2
ENSG00000261456,CHEMBL492399,PHASE_2
ENSG00000196230,CHEMBL492399,PHASE_2
ENSG00000137267,CHEMBL492399,PHASE_2
ENSG00000258947,CHEMBL492399,PHASE_2
ENSG00000167552,CHEMBL492399,PHASE_2
ENSG00000198033,CHEMBL492399,PHASE_2
ENSG00000137285,CHEMBL492399,PHASE_2
ENSG00000101162,CHEMBL492399,PHASE_2
ENSG00000176014,CHEMBL492399,PHASE_2
ENSG00000152086,CHEMBL492399,PHASE_2
ENSG00000167553,CHEMBL492399,PHASE_2
ENSG00000123416,CHEMBL492399,PHASE_2
ENSG00000168398,CHEMBL2107725,PHASE_2
ENSG00000146648,CHEMBL3137345,PHASE_2
ENSG00000065361,CHEMBL3137345,PHASE_2
ENSG00000134853,CHEMBL1721885,PHASE_2
ENSG00000102755,CHEMBL1721885,PHASE_2
ENSG00000128052,CHEMBL1721885,PHASE_2
ENSG00000157404,CHEMBL1721885,PHASE_2
ENSG00000122025,CHEMBL1721885,PHASE_2
ENSG00000113721,CHEMBL1721885,PHASE_2
ENSG00000037280,CHEMBL1721885,PHASE_2
ENSG00000196230,CHEMBL20684,PHASE_2
ENSG00000261456,CHEMBL20684,PHASE_2
ENSG00000104833,CHEMBL20684,PHASE_2
ENSG00000137267,CHEMBL20684,PHASE_2
ENSG00000137285,CHEMBL20684,PHASE_2
ENSG00000258947,CHEMBL20684,PHASE_2
ENSG00000101162,CHEMBL20684,PHASE_2
ENSG00000176014,CHEMBL20684,PHASE_2
ENSG00000188229,CHEMBL20684,PHASE_2
ENSG00000173213,CHEMBL20684,PHASE_2
ENSG00000138379,CHEMBL3545374,PHASE_2
ENSG00000168959,CHEMBL3545164,PHASE_2
ENSG00000132703,CHEMBL4297966,PHASE_2
ENSG00000132703,CHEMBL25263,PHASE_2
ENSG00000101266,CHEMBL1230165,PHASE_2
ENSG00000128052,CHEMBL4298119,PHASE_2
ENSG00000197894,CHEMBL1738699,PHASE_2
ENSG00000151617,CHEMBL314691,PHASE_2
ENSG00000188389,CHEMBL2108680,PHASE_2
ENSG00000134013,CHEMBL2109667,PHASE_2
ENSG00000128271,CHEMBL470888,PHASE_2
ENSG00000140009,CHEMBL489,PHASE_2
ENSG00000196482,CHEMBL489,PHASE_2
ENSG00000091831,CHEMBL489,PHASE_2
ENSG00000112033,CHEMBL1232583,PHASE_2
ENSG00000132170,CHEMBL1232583,PHASE_2
ENSG00000186951,CHEMBL1232583,PHASE_2
ENSG00000261456,CHEMBL289351,PHASE_2
ENSG00000152086,CHEMBL289351,PHASE_2
ENSG00000167552,CHEMBL289351,PHASE_2
ENSG00000137267,CHEMBL289351,PHASE_2
ENSG00000167553,CHEMBL289351,PHASE_2
ENSG00000101162,CHEMBL289351,PHASE_2
ENSG00000137285,CHEMBL289351,PHASE_2
ENSG00000123416,CHEMBL289351,PHASE_2
ENSG00000198033,CHEMBL289351,PHASE_2
ENSG00000104833,CHEMBL289351,PHASE_2
ENSG00000127824,CHEMBL289351,PHASE_2
ENSG00000196230,CHEMBL289351,PHASE_2
ENSG00000188229,CHEMBL289351,PHASE_2
ENSG00000258947,CHEMBL289351,PHASE_2
ENSG00000176014,CHEMBL289351,PHASE_2
ENSG00000112164,CHEMBL4297576,PHASE_2
ENSG00000215644,CHEMBL4297576,PHASE_2
ENSG00000188641,CHEMBL355200,PHASE_2
ENSG00000054219,CHEMBL4297923,PHASE_2
ENSG00000184033,CHEMBL4297923,PHASE_2
ENSG00000268651,CHEMBL4297923,PHASE_2
ENSG00000105650,CHEMBL217899,PHASE_2
ENSG00000184588,CHEMBL217899,PHASE_2
ENSG00000113448,CHEMBL217899,PHASE_2
ENSG00000065989,CHEMBL217899,PHASE_2
ENSG00000057593,CHEMBL4297315,PHASE_2
ENSG00000101162,CHEMBL1743037,PHASE_2
ENSG00000149294,CHEMBL1743037,PHASE_2
ENSG00000196230,CHEMBL1743037,PHASE_2
ENSG00000152086,CHEMBL1743037,PHASE_2
ENSG00000127824,CHEMBL1743037,PHASE_2
ENSG00000167552,CHEMBL1743037,PHASE_2
ENSG00000176014,CHEMBL1743037,PHASE_2
ENSG00000104833,CHEMBL1743037,PHASE_2
ENSG00000258947,CHEMBL1743037,PHASE_2
ENSG00000123416,CHEMBL1743037,PHASE_2
ENSG00000188229,CHEMBL1743037,PHASE_2
ENSG00000137285,CHEMBL1743037,PHASE_2
ENSG00000198033,CHEMBL1743037,PHASE_2
ENSG00000137267,CHEMBL1743037,PHASE_2
ENSG00000261456,CHEMBL1743037,PHASE_2
ENSG00000167553,CHEMBL1743037,PHASE_2
ENSG00000185313,CHEMBL3589904,PHASE_2
ENSG00000017427,CHEMBL2109355,PHASE_2
ENSG00000167244,CHEMBL2109355,PHASE_2
ENSG00000185010,CHEMBL2109410,PHASE_2
ENSG00000113580,CHEMBL4072756,PHASE_2
ENSG00000178394,CHEMBL1742408,PHASE_2
ENSG00000112541,CHEMBL3989972,PHASE_2
ENSG00000259207,CHEMBL1743032,PHASE_2
ENSG00000082781,CHEMBL1743032,PHASE_2
ENSG00000138448,CHEMBL1743032,PHASE_2
ENSG00000104894,CHEMBL4594531,PHASE_2
ENSG00000180914,CHEMBL2037511,PHASE_2
ENSG00000094631,CHEMBL2105763,PHASE_2
ENSG00000061273,CHEMBL2105763,PHASE_2
ENSG00000196591,CHEMBL2105763,PHASE_2
ENSG00000100429,CHEMBL2105763,PHASE_2
ENSG00000116478,CHEMBL2105763,PHASE_2
ENSG00000068024,CHEMBL2105763,PHASE_2
ENSG00000163517,CHEMBL2105763,PHASE_2
ENSG00000048052,CHEMBL2105763,PHASE_2
ENSG00000171720,CHEMBL2105763,PHASE_2
ENSG00000108840,CHEMBL2105763,PHASE_2
ENSG00000147099,CHEMBL2105763,PHASE_2
ENSG00000168959,CHEMBL3642985,PHASE_2
ENSG00000164270,CHEMBL2027925,PHASE_2
ENSG00000006283,CHEMBL1684950,PHASE_2
ENSG00000196557,CHEMBL1684950,PHASE_2
ENSG00000100346,CHEMBL1684950,PHASE_2
ENSG00000112062,CHEMBL1938400,PHASE_2
ENSG00000188778,CHEMBL208427,PHASE_2
ENSG00000164136,CHEMBL2109467,PHASE_2
ENSG00000143839,CHEMBL3969876,PHASE_2
ENSG00000176884,CHEMBL3545349,PHASE_2
ENSG00000273079,CHEMBL3545349,PHASE_2
ENSG00000146648,CHEMBL3707294,PHASE_2
ENSG00000149295,CHEMBL5314394,PHASE_2
ENSG00000102468,CHEMBL5314394,PHASE_2
ENSG00000116824,CHEMBL2108742,PHASE_2
ENSG00000160191,CHEMBL2179105,PHASE_2
ENSG00000095596,CHEMBL459505,PHASE_2
ENSG00000160716,CHEMBL188462,PHASE_2
ENSG00000101204,CHEMBL188462,PHASE_2
ENSG00000104365,CHEMBL3544945,PHASE_2
ENSG00000119888,CHEMBL2108018,PHASE_2
ENSG00000134853,CHEMBL2364651,PHASE_2
ENSG00000169252,CHEMBL1240967,PHASE_2
ENSG00000121879,CHEMBL411907,PHASE_2
ENSG00000141506,CHEMBL411907,PHASE_2
ENSG00000145675,CHEMBL411907,PHASE_2
ENSG00000051382,CHEMBL411907,PHASE_2
ENSG00000105647,CHEMBL411907,PHASE_2
ENSG00000171608,CHEMBL411907,PHASE_2
